;duration;entry_mode;has_path;source;start_time;total_calories;total_distance;tracking_mode;type;uri;utc_offset
115;30,18;API;VERDADEIRO;RunKeeper;seg, 23 abr 2018 16:51:10;239;7936,7;outdoor;Cycling;/fitnessActivities/1154567964;-3
116;26,75;API;VERDADEIRO;RunKeeper;seg, 23 abr 2018 6:54:00;219;7974,47;outdoor;Cycling;/fitnessActivities/1154567961;-3
117;45,68;API;VERDADEIRO;RunKeeper;qui, 19 abr 2018 14:34:54;317;8174,73;outdoor;Cycling;/fitnessActivities/1154567958;-3
118;22,7;API;VERDADEIRO;RunKeeper;qui, 19 abr 2018 7:42:49;208;7941,44;outdoor;Cycling;/fitnessActivities/1154567954;-3
119;68,93;API;VERDADEIRO;RunKeeper;qua, 18 abr 2018 16:08:08;547;19545,6;outdoor;Cycling;/fitnessActivities/1149757907;-3
120;23,32;API;VERDADEIRO;RunKeeper;qui, 12 abr 2018 6:46:21;209;7949,06;outdoor;Cycling;/fitnessActivities/1149728366;-3
121;35,3;API;VERDADEIRO;RunKeeper;qua, 11 abr 2018 7:49:48;271;8455,65;outdoor;Cycling;/fitnessActivities/1149728356;-3
122;57,98;API;VERDADEIRO;RunKeeper;ter, 10 abr 2018 7:28:18;388;8471,11;outdoor;Cycling;/fitnessActivities/1149728343;-3
123;23,63;API;VERDADEIRO;RunKeeper;qua, 4 abr 2018 7:25:42;208;7948,05;outdoor;Cycling;/fitnessActivities/1145053973;-3
124;22,98;API;VERDADEIRO;RunKeeper;ter, 3 abr 2018 6:56:11;216;7959,96;outdoor;Cycling;/fitnessActivities/1141818663;-3
125;33,68;API;VERDADEIRO;RunKeeper;qui, 1 mar 2018 13:10:26;253;8027,36;outdoor;Cycling;/fitnessActivities/1127677094;-3
126;29,8;API;VERDADEIRO;RunKeeper;qui, 1 mar 2018 7:44:17;197;8014,31;outdoor;Cycling;/fitnessActivities/1127667589;-3
127;59,85;API;VERDADEIRO;RunKeeper;qua, 28 fev 2018 14:50:37;454;11389,79;outdoor;Cycling;/fitnessActivities/1127368438;-3
128;24,9;API;VERDADEIRO;RunKeeper;qua, 28 fev 2018 7:22:15;204;7925,7;outdoor;Cycling;/fitnessActivities/1127347772;-3
129;28,72;API;VERDADEIRO;RunKeeper;ter, 27 fev 2018 14:34:41;216;7244,52;outdoor;Cycling;/fitnessActivities/1126959887;-3
130;23,27;API;VERDADEIRO;RunKeeper;ter, 27 fev 2018 7:43:35;196;7978,21;outdoor;Cycling;/fitnessActivities/1126835458;-3
131;31;API;VERDADEIRO;RunKeeper;sex, 23 fev 2018 13:20:48;239;7991,67;outdoor;Cycling;/fitnessActivities/1125192554;-3
